#
#  putidacyc 19.5 Genes link table generated on Tue Jun 21, 2016
#  All columns are separated by tab characters.
#  Columns are: 
#
#  GENE-ID  EG#  b#  y-name  CGSC-ID  UniProt-ID  GENE-NAME  
#
#   GENE-ID      = Pathway Tools unique identifier for the gene
#   UniProt-ID = Swiss-Prot identifier
#   GENE-NAME    = Pathway Tools gene name
#
#
G18UU-21104			
G18UU-19298			
G18UU-21103			
G18UU-19297			
G18UU-21102			
G18UU-19296			
G18UU-21101			
G18UU-19295			
G18UU-21100			
G18UU-19294			
G18UU-21099			
G18UU-19293			
G18UU-21098			
G18UU-19292			
G18UU-21097			
G18UU-19291			
G18UU-21096			
G18UU-19290			
G18UU-21095			
G18UU-19289			
G18UU-21094			
G18UU-19288			
G18UU-21093			
G18UU-19287			
G18UU-21092			
G18UU-19286			
G18UU-21091		atnUDX	
G18UU-19285			
G18UU-21090			
G18UU-19284			
G18UU-21089			
G18UU-19283			
G18UU-21088			
G18UU-19282			
G18UU-21087			
G18UU-19281		folD-I	
G18UU-21086			
G18UU-19280			
G18UU-21085			
G18UU-19279		purU-III	
G18UU-21084			
G18UU-19278			
G18UU-21083			
G18UU-19277			
G18UU-21082			
G18UU-19276			
G18UU-21081			
G18UU-19275			
G18UU-21080			
G18UU-19274			
G18UU-21079			
G18UU-19273			
G18UU-21078			
G18UU-19272			
G18UU-21077			
G18UU-19271			
G18UU-21076			
G18UU-19270			
G18UU-21075			
G18UU-19269			
G18UU-21074			
G18UU-19268			
G18UU-21073			
G18UU-19267			
G18UU-21072		htrG	
G18UU-19266			
G18UU-21071		opdT-II	
G18UU-19265			
G18UU-21070			
G18UU-19264			
G18UU-19263			
G18UU-21068			
G18UU-21069			
G18UU-21067			
G18UU-19261			
G18UU-21066			
G18UU-19260			
G18UU-21065			
G18UU-19259		arsR-I	
G18UU-21064		adhB	
G18UU-19258		arsB-I	
G18UU-21063			
G18UU-19257			
G18UU-21062		iorA-II	
G18UU-19256			
G18UU-21061		ycaO	
G18UU-19255			
G18UU-21060			
G18UU-19254			
G18UU-21059			
G18UU-19253			
G18UU-21058			
G18UU-19252			
G18UU-21057			
G18UU-19251			
G18UU-21056			
G18UU-19250			
G18UU-21055			
G18UU-19249			
G18UU-21054			
G18UU-19248			
G18UU-21053			
G18UU-19247			
G18UU-21052			
G18UU-19246			
G18UU-19262			
G18UU-21050			
G18UU-19244		yceG	
G18UU-21049			
G18UU-19243		pabC	
G18UU-21048			
G18UU-19242		fabF	
G18UU-21047		qor-II	
G18UU-19241		acpP	
G18UU-21046			
G18UU-19240		fabG	
G18UU-21045			
G18UU-19239		fabD	
G18UU-21044			
G18UU-19238		plsX	
G18UU-21051			
G18UU-19237		rpmF	
G18UU-21042			
G18UU-19236			
G18UU-21041		garD	
G18UU-19235			
G18UU-21040		gudP	
G18UU-19234			
G18UU-21039		kdgD	
G18UU-19233			
G18UU-21038			
G18UU-19232		rluC	
G18UU-21037			
G18UU-19230		rne	
G18UU-21036		amaD	
G18UU-19229		murB	
G18UU-21035			
G18UU-19228		etp	
G18UU-21034			
G18UU-19227		kdsB	
G18UU-21033			
G18UU-19226			
G18UU-21032			
G18UU-19225		lpxK	
G18UU-21031		dpkA	
G18UU-19224			
G18UU-21030		amaC	
G18UU-19223			
G18UU-21029		sdaC	
G18UU-19222			
G18UU-21028			
G18UU-19221			
G18UU-21027		tpx	
G18UU-19220		yadH	
G18UU-21026			
G18UU-19219		yadG	
G18UU-21025		mdtA	
G18UU-19218		gstB	
G18UU-21024		mdtB	
G18UU-19217		fadE	
G18UU-21023		mdtC	
G18UU-19216			
G18UU-21022			
G18UU-19215		fimI	
G18UU-21021			
G18UU-19214			
G18UU-21020			
G18UU-19213		fimD	
G18UU-21019			
G18UU-19212			
G18UU-21018		pgm	
G18UU-19211			
G18UU-21017		fecI	
G18UU-19210			
G18UU-21016			
G18UU-19209			
G18UU-21015			
G18UU-19208			
G18UU-21014			
G18UU-19207			
G18UU-21013			
G18UU-19206			
G18UU-21012			
G18UU-19205			
G18UU-21011			
G18UU-19204			
G18UU-21010		oprB-III	
G18UU-19203			
G18UU-21009		quiA	
G18UU-19202			
G18UU-21008			
G18UU-19196			
G18UU-21007			
G18UU-19195		msrC	
G18UU-21006			
G18UU-19194			
G18UU-21005			
G18UU-19193			
G18UU-21004			
G18UU-19192		gpx	
G18UU-21003			
G18UU-19191		msrB	
G18UU-21002			
G18UU-19190		alaA	
G18UU-21001			
G18UU-19189		htpX	
G18UU-21000			
G18UU-19188		tpm	
G18UU-20999			
G18UU-19187		ygiD	
G18UU-20998			
G18UU-19186		deaD	
G18UU-20997			
G18UU-19185			
G18UU-20996			
G18UU-19184		aroH	
G18UU-20995			
G18UU-19183			
G18UU-20994			
G18UU-19182			
G18UU-20993			
G18UU-19181			
G18UU-20992			
G18UU-19180			
G18UU-20991			
G18UU-19179			
G18UU-20990			
G18UU-19178		ohrR	
G18UU-20989		emrA	
G18UU-19177		ohr	
G18UU-20988		emrB	
G18UU-19176		efp	
G18UU-20987			
G18UU-19175		earP	
G18UU-20986			
G18UU-19174			
G18UU-20985			
G18UU-19173			
G18UU-20984			
G18UU-19172			
G18UU-20983			
G18UU-19171			
G18UU-20982			
G18UU-19170			
G18UU-20981			
G18UU-19169		ygaY	
G18UU-20979		mvaB	
G18UU-19168			
G18UU-20978			
G18UU-19167			
G18UU-20977		pobR	
G18UU-19166			
G18UU-20976		pobA	
G18UU-19164			
G18UU-20975			
G18UU-19163		plsC	
G18UU-20974			
G18UU-19162			
G18UU-20973			
G18UU-19161			
G18UU-20972			
G18UU-19160			
G18UU-20971			
G18UU-19159			
G18UU-20970			
G18UU-19158			
G18UU-20969		allE	
G18UU-19157			
G18UU-20968		dmoA-II	
G18UU-19156			
G18UU-20967			
G18UU-19155			
G18UU-20966			
G18UU-19154			
G18UU-20965			
G18UU-19153			
G18UU-20964			
G18UU-19152			
G18UU-20963			
G18UU-19151			
G18UU-20962			
G18UU-19150			
G18UU-20961			
G18UU-19149		aroC	
G18UU-20960			
G18UU-19148			
G18UU-20959			
G18UU-19147			
G18UU-20958			
G18UU-19146		prmB	
G18UU-20957			
G18UU-19145			
G18UU-20956			
G18UU-19144			
G18UU-20955			
G18UU-19143			
G18UU-20954		oplA	
G18UU-19142		folEA-I	
G18UU-20953		oplB	
G18UU-21043			
G18UU-20952			
G18UU-19140			
G18UU-20951			
G18UU-19139			
G18UU-20950		ilvE	
G18UU-19138			
G18UU-20949			
G18UU-19137			
G18UU-20948			
G18UU-19136			
G18UU-20946		cobW	
G18UU-19135			
G18UU-20945		cobN	
G18UU-19134		pyrF	
G18UU-20944			
G18UU-19133			
G18UU-20943			
G18UU-19132			
G18UU-20942			
G18UU-19131			
G18UU-20941			
G18UU-19130		rffE	
G18UU-20940			
G18UU-19128			
G18UU-20939			
G18UU-19127			
G18UU-20938			
G18UU-19126			
G18UU-20937			
G18UU-19125		pgi-I	
G18UU-20936			
G18UU-19124		kdsA-II	
G18UU-20935		ydcP	
G18UU-19123			
G18UU-20934			
G18UU-19122		wbpM	
G18UU-20933		trmK	
G18UU-19121		wbpL	
G18UU-20932			
G18UU-19120		wbpV	
G18UU-20931			
G18UU-19119		wbpZ	
G18UU-20930			
G18UU-19118		wbpY	
G18UU-20929			
G18UU-19117		rmd	
G18UU-20928		mnxG	
G18UU-19116		gmd	
G18UU-20927			
G18UU-19115			
G18UU-20926			
G18UU-19114			
G18UU-20925			
G18UU-20924			
G18UU-19112			
G18UU-20923			
G18UU-20922			
G18UU-19110			
G18UU-20921			
G18UU-19109			
G18UU-20920			
G18UU-19108			
G18UU-20919			
G18UU-19107			
G18UU-20918			
G18UU-19106			
G18UU-20917			
G18UU-19105			
G18UU-20916			
G18UU-19104			
G18UU-20915			
G18UU-19103			
G18UU-20914			
G18UU-19102		rffG	
G18UU-20913			
G18UU-19101		rfbD	
G18UU-20912			
G18UU-19100		rfbA	
G18UU-20911		csgF	
G18UU-19099		rfbC	
G18UU-20910		csgG	
G18UU-19097			
G18UU-20909			
G18UU-19096			
G18UU-19095			
G18UU-20907			
G18UU-19094			
G18UU-20906			
G18UU-19093		cpsG	
G18UU-20905			
G18UU-19092			
G18UU-20904			
G18UU-19091			
G18UU-20903			
G18UU-19090			
G18UU-20902			
G18UU-19089		ihfB	
G18UU-20901			
G18UU-19088		rpsA	
G18UU-20900		peaE	
G18UU-19087		cmk	
G18UU-20899		peaA	
G18UU-19086			
G18UU-20898		peaB	
G18UU-19085		pheA	
G18UU-20897		peaC	
G18UU-19084		serC	
G18UU-20896		peaD	
G18UU-19083		gyrA	
G18UU-20895		acs	
G18UU-19081		mtnA	
G18UU-20894		mobA	
G18UU-19080		ubiG	
G18UU-20893		mexB	
G18UU-19079		gph	
G18UU-20892			
G18UU-19078		yciK	
G18UU-20891			
G18UU-19077			
G18UU-20890			
G18UU-19076		yegE	
G18UU-20889			
G18UU-19075			
G18UU-20888			
G18UU-19074			
G18UU-20887			
G18UU-19073			
G18UU-20886			
G18UU-19072		bolA	
G18UU-20885		nfrB	
G18UU-19071			
G18UU-20884			
G18UU-19070		fumC-II	
G18UU-20882		ilvA-I	
G18UU-19069			
G18UU-20881			
G18UU-19068			
G18UU-20880			
G18UU-19067			
G18UU-20879			
G18UU-19066		mnmC	
G18UU-20878			
G18UU-19065		asnB	
G18UU-20877			
G18UU-19064			
G18UU-20876			
G18UU-19063			
G18UU-20875			
G18UU-19062			
G18UU-20874			
G18UU-19061			
G18UU-20873		yegH	
G18UU-19060			
G18UU-20872		rarD	
G18UU-19059			
G18UU-20871			
G18UU-19058		actP-I	
G18UU-20870			
G18UU-19057		yjcH	
G18UU-20869		hpd	
G18UU-19056		betX	
G18UU-20868			
G18UU-19055			
G18UU-20867			
G18UU-19054			
G18UU-20866			
G18UU-19053			
G18UU-20865			
G18UU-19052			
G18UU-20864			
G18UU-19051			
G18UU-20863		oprN	
G18UU-19050		htrB	
G18UU-20862		mexF	
G18UU-19049		minC	
G18UU-20861			
G18UU-19048		minD	
G18UU-20860		xcpS	
G18UU-19047		minE	
G18UU-20859		xcpT	
G18UU-19046		rluA	
G18UU-20858		ltg	
G18UU-19045		apeB	
G18UU-20857			
G18UU-19044			
G18UU-20856			
G18UU-19043			
G18UU-20855			
G18UU-19042			
G18UU-20854			
G18UU-19041			
G18UU-20853		gntT	
G18UU-19040			
G18UU-20852		gnuK	
G18UU-19039			
G18UU-20851			
G18UU-19038			
G18UU-20850			
G18UU-19037			
G18UU-20849			
G18UU-19036			
G18UU-20848			
G18UU-19035			
G18UU-20847			
G18UU-19034		prc	
G18UU-20846		cobM	
G18UU-19033			
G18UU-20845			
G18UU-19032			
G18UU-20844		cbtA	
G18UU-19031			
G18UU-19030			
G18UU-20841			
G18UU-19029		fklB-II	
G18UU-20840			
G18UU-19028		pcaQ	
G18UU-20839			
G18UU-19027			
G18UU-20838			
G18UU-19026			
G18UU-20837			
G18UU-19025			
G18UU-20836			
G18UU-19024			
G18UU-20835			
G18UU-19023			
G18UU-20834		alkB	
G18UU-19022			
G18UU-20833			
G18UU-19021		nirD	
G18UU-20832			
G18UU-19020		nirB	
G18UU-20831			
G18UU-19141			
G18UU-20830			
G18UU-19014		rdgC	
G18UU-20829			
G18UU-19012		sugE	
G18UU-20828			
G18UU-19011			
G18UU-20827			
G18UU-19010			
G18UU-20826			
G18UU-19009			
G18UU-20825			
G18UU-19008			
G18UU-20824			
G18UU-19007			
G18UU-20823			
G18UU-19006			
G18UU-20822			
G18UU-19005		rmuC	
G18UU-20821			
G18UU-19004			
G18UU-20820		vgrG-II	
G18UU-19003			
G18UU-20819			
G18UU-19002			
G18UU-20818			
G18UU-19001			
G18UU-20817			
G18UU-19000			
G18UU-20816			
G18UU-18999			
G18UU-20815			
G18UU-18998			
G18UU-20814		ptxS	
G18UU-18997			
G18UU-20813		kguE	
G18UU-18996			
G18UU-20812		kguK	
G18UU-18995			
G18UU-20811		kguT	
G18UU-18994			
G18UU-20810		ptxD	
G18UU-18993		cobS	
G18UU-20809		endA	
G18UU-18992			
G18UU-20808			
G18UU-18991		cobU	
G18UU-20807		bamA-II	
G18UU-18990		cobP	
G18UU-20806		cpxR	
G18UU-18989		cobQ	
G18UU-20805			
G18UU-18988		cobC	
G18UU-20804		yajO	
G18UU-18987		cobD	
G18UU-20803			
G18UU-18986		bluB	
G18UU-20802			
G18UU-18985		cobB	
G18UU-20801			
G18UU-18984		cobO	
G18UU-20800			
G18UU-18982			
G18UU-20799			
G18UU-18981			
G18UU-20798			
G18UU-18980		hda	
G18UU-20797			
G18UU-18979			
G18UU-20796			
G18UU-18978			
G18UU-20795			
G18UU-18977		purM	
G18UU-20794			
G18UU-18976		purN	
G18UU-20793			
G18UU-18975			
G18UU-20792			
G18UU-18974			
G18UU-20791		vdh	
G18UU-18973			
G18UU-20790		fcs	
G18UU-18972			
G18UU-20789			
G18UU-18971			
G18UU-20788			
G18UU-18970			
G18UU-20787			
G18UU-18969		mazG	
G18UU-20786		atsA	
G18UU-18968		relA	
G18UU-20785			
G18UU-18967		rlmD	
G18UU-20784		mhpT	
G18UU-18966		cysM	
G18UU-20783			
G18UU-18965			
G18UU-20782		nikE	
G18UU-18964		pfeS-II	
G18UU-20781		nikD	
G18UU-18963			
G18UU-20780		nikC	
G18UU-18962		gacS	
G18UU-20779		nikB	
G18UU-18961		ldhA	
G18UU-20778		nikA	
G18UU-18960			
G18UU-20777		nikR	
G18UU-18959			
G18UU-20776			
G18UU-18958			
G18UU-20775			
G18UU-18957		yfgD	
G18UU-20774			
G18UU-18956			
G18UU-20773			
G18UU-18955			
G18UU-20772			
G18UU-18954			
G18UU-20771			
G18UU-18953		ttcA	
G18UU-20770			
G18UU-18952		yohC	
G18UU-20769			
G18UU-18951			
G18UU-20768			
G18UU-18950		fpr-I	
G18UU-20767			
G18UU-18949			
G18UU-20766			
G18UU-18948		dgkA-I	
G18UU-20765			
G18UU-18947			
G18UU-20764			
G18UU-18946		yfiP	
G18UU-20763			
G18UU-18945			
G18UU-20762			
G18UU-18944			
G18UU-20761			
G18UU-18943			
G18UU-20760			
G18UU-18942		recX	
G18UU-20759		folEB	
G18UU-18941		recA	
G18UU-20758			
G18UU-18940		pncC	
G18UU-20757		hemBB	
G18UU-18939			
G18UU-20756			
G18UU-18938		mutS	
G18UU-20755			
G18UU-18937		fdxA	
G18UU-20754			
G18UU-18935			
G18UU-20753			
G18UU-18934		rpoS	
G18UU-20752			
G18UU-18933			
G18UU-20751			
G18UU-18932		pcm	
G18UU-20750			
G18UU-18931		surE	
G18UU-20749			
G18UU-18930		truD	
G18UU-20748			
G18UU-18929		ispF	
G18UU-20747			
G18UU-18928		frmC	
G18UU-20746		kefB-II	
G18UU-18927		frmA	
G18UU-20745		paoC	
G18UU-18926			
G18UU-20744		paoB	
G18UU-18925		ispD	
G18UU-20743		paoA	
G18UU-18924		ftsB	
G18UU-20742			
G18UU-18923		eno	
G18UU-20741			
G18UU-18922		kdsA-I	
G18UU-20740			
G18UU-18921		pyrG	
G18UU-20739			
G18UU-18920			
G18UU-20738			
G18UU-18919		tilS	
G18UU-20737			
G18UU-18918		accA	
G18UU-20736			
G18UU-18917		dnaEA	
G18UU-20735			
G18UU-18916		rnhB	
G18UU-20734			
G18UU-18915		lpxB	
G18UU-20733			
G18UU-18914		lpxA	
G18UU-20732			
G18UU-18913		fabZ	
G18UU-20731			
G18UU-18912		lpxD	
G18UU-20730			
G18UU-18911			
G18UU-20729			
G18UU-18910		bamA-I	
G18UU-20728			
G18UU-18909		rseP	
G18UU-20727			
G18UU-18908		dxr	
G18UU-20726			
G18UU-18907		cdsA	
G18UU-20725			
G18UU-18906		uppS	
G18UU-20724			
G18UU-18905		frr	
G18UU-20723			
G18UU-18904		pyrH	
G18UU-20722			
G18UU-18903		tsf	
G18UU-20721		fnrC	
G18UU-18902		rpsB	
G18UU-20720		paaX	
G18UU-18900		map	
G18UU-20719		paaY	
G18UU-18899		glnD	
G18UU-20718		paaF	
G18UU-18898		dapC	
G18UU-20717		paaG	
G18UU-18897			
G18UU-20716		paaH	
G18UU-18896			
G18UU-20715		paaI	
G18UU-18895			
G18UU-20714		paaJ	
G18UU-18894			
G18UU-20713		paaK	
G18UU-18893			
G18UU-20712		paaA	
G18UU-18892			
G18UU-20711		paaB	
G18UU-18891			
G18UU-20710		paaC	
G18UU-18890			
G18UU-20709		paaD	
G18UU-18889			
G18UU-20708		paaE	
G18UU-18888			
G18UU-20707			
G18UU-18887			
G18UU-20706		actP-III	
G18UU-18886			
G18UU-20705		phaK	
G18UU-18885			
G18UU-20704		paaZ	
G18UU-18884			
G18UU-20703			
G18UU-18883			
G18UU-20702			
G18UU-18882			
G18UU-20701			
G18UU-18881			
G18UU-20700			
G18UU-18880			
G18UU-20699			
G18UU-18879			
G18UU-20698			
G18UU-18878			
G18UU-20697		ybhP-I	
G18UU-18877			
G18UU-20696		clsB	
G18UU-18876			
G18UU-20695		ybhN	
G18UU-18875			
G18UU-20694			
G18UU-18874			
G18UU-20693			
G18UU-18873			
G18UU-20692			
G18UU-18872			
G18UU-20691		ligD	
G18UU-18871			
G18UU-20690			
G18UU-18870			
G18UU-20689			
G18UU-18869			
G18UU-20688			
G18UU-18868			
G18UU-20687			
G18UU-18867			
G18UU-20686			
G18UU-18866			
G18UU-20685			
G18UU-18865			
G18UU-20684			
G18UU-18864			
G18UU-20683			
G18UU-18863			
G18UU-20682			
G18UU-18862			
G18UU-20681			
G18UU-18861			
G18UU-20680			
G18UU-18860			
G18UU-20679			
G18UU-18859			
G18UU-20678			
G18UU-18858			
G18UU-20677			
G18UU-18857			
G18UU-20676			
G18UU-18856			
G18UU-20675		crtZ	
G18UU-18855			
G18UU-20674			
G18UU-18854			
G18UU-20673		mgtC	
G18UU-18853			
G18UU-20672			
G18UU-18852			
G18UU-20671			
G18UU-18851			
G18UU-20670			
G18UU-18850			
G18UU-20669			
G18UU-18849			
G18UU-20668			
G18UU-18848			
G18UU-20667		tnpT-II	
G18UU-18847			
G18UU-20666			
G18UU-18846			
G18UU-20665			
G18UU-18845			
G18UU-20664			
G18UU-18844			
G18UU-20663			
G18UU-18843			
G18UU-20662			
G18UU-18842			
G18UU-20661			
G18UU-18841			
G18UU-20660		fnrB	
G18UU-18840			
G18UU-20659			
G18UU-18839			
G18UU-20658			
G18UU-18838			
G18UU-20657			
G18UU-18837			
G18UU-20656			
G18UU-18836		yffB	
G18UU-20655			
G18UU-18835		dapD	
G18UU-20654			
G18UU-18834		csdA	
G18UU-20653			
G18UU-18833			
G18UU-20652			
G18UU-18832		tcdA	
G18UU-20651			
G18UU-18831			
G18UU-20650			
G18UU-18830		dapE	
G18UU-20649			
G18UU-18829		rlmAA	
G18UU-20648			
G18UU-18828			
G18UU-20647			
G18UU-18827		cspA-I	
G18UU-20646			
G18UU-18826			
G18UU-20645			
G18UU-18825		plsB	
G18UU-20644			
G18UU-18824			
G18UU-20643			
G18UU-18823			
G18UU-20642			
G18UU-18822			
G18UU-20641			
G18UU-18821			
G18UU-20640			
G18UU-18820			
G18UU-20639			
G18UU-18819			
G18UU-20638			
G18UU-18818		rsmJ	
G18UU-20637			
G18UU-18817			
G18UU-20636			
G18UU-18816			
G18UU-20635			
G18UU-18815			
G18UU-20634			
G18UU-18814			
G18UU-20633			
G18UU-18813			
G18UU-20632			
G18UU-18812		tsaB	
G18UU-20631			
G18UU-18811		adk	
G18UU-20630			
G18UU-18810		ppc	
G18UU-20629			
G18UU-18809			
G18UU-20628			
G18UU-18808			
G18UU-20627			
G18UU-18807			
G18UU-20626			
G18UU-18806			
G18UU-20625			
G18UU-18805			
G18UU-20624			
G18UU-18804			
G18UU-20623			
G18UU-18803			
G18UU-20622			
G18UU-18802			
G18UU-20621			
G18UU-18801		lysS	
G18UU-20620			
G18UU-18800		prfB	
G18UU-20619			
G18UU-18799			
G18UU-20618			
G18UU-18798		cheBC	
G18UU-20617			
G18UU-18797			
G18UU-20616		codA	
G18UU-18796			
G18UU-20615			
G18UU-18795		wspC	
G18UU-20614		codB	
G18UU-18794			
G18UU-20613			
G18UU-18793			
G18UU-20612		pet	
G18UU-18792			
G18UU-20610		mcoA	
G18UU-18791		ydcS	
G18UU-20609			
G18UU-18790		ydcT	
G18UU-20608			
G18UU-18789		ydcU	
G18UU-20607			
G18UU-18788		ydcV	
G18UU-20606			
G18UU-18787		patD	
G18UU-20605			
G18UU-18786			
G18UU-20604		garK	
G18UU-18785		hicB	
G18UU-20603			
G18UU-18784			
G18UU-20602			
G18UU-18783		recJ	
G18UU-20601			
G18UU-18782			
G18UU-20600			
G18UU-18781			
G18UU-20599		nemA	
G18UU-18780			
G18UU-20598			
G18UU-18779			
G18UU-20597			
G18UU-18778			
G18UU-20596			
G18UU-18777		thrC	
G18UU-20595			
G18UU-18776		hom	
G18UU-20594		nicP-I	
G18UU-18775		dsbC	
G18UU-20593		benE-II	
G18UU-18774		xerD	
G18UU-20592		catA-II	
G18UU-18773			
G18UU-20591		benK	
G18UU-18772			
G18UU-20590		benD	
G18UU-18771		rplS	
G18UU-20589		benC	
G18UU-18770		trmD	
G18UU-20588		benB	
G18UU-18769		rimM	
G18UU-20587		benA	
G18UU-18768		rpsP	
G18UU-20586			
G18UU-18767		ffh	
G18UU-20585		benR	
G18UU-18766			
G18UU-20584			
G18UU-18765			
G18UU-20583			
G18UU-18764		yhjE	
G18UU-20582			
G18UU-18763		purT	
G18UU-20581			
G18UU-18762			
G18UU-20580			
G18UU-18761			
G18UU-20579		pagL-II	
G18UU-18760			
G18UU-20578			
G18UU-18759		nudL	
G18UU-20577		yneJ	
G18UU-18758			
G18UU-20576		sad-II	
G18UU-18757			
G18UU-20575			
G18UU-18756			
G18UU-20574			
G18UU-18755			
G18UU-20573			
G18UU-18754			
G18UU-20572		potF-II	
G18UU-18753			
G18UU-20571			
G18UU-18752			
G18UU-20570			
G18UU-18751		oprB-II	
G18UU-20569		tdcG-III	
G18UU-18750		gcd	
G18UU-20568			
G18UU-18749		lon-I	
G18UU-20567			
G18UU-18748			
G18UU-20566			
G18UU-18747		cmoA	
G18UU-20565			
G18UU-18746		cmoB	
G18UU-20564			
G18UU-18745			
G18UU-20563			
G18UU-18744		czcR-III	
G18UU-20562			
G18UU-18743			
G18UU-20561			
G18UU-18742		pdxJ	
G18UU-20560			
G18UU-18741		recO	
G18UU-20559			
G18UU-18740		era	
G18UU-20558			
G18UU-18739		rnc	
G18UU-20557			
G18UU-18738		lepB	
G18UU-20556			
G18UU-18737		lepA	
G18UU-20555			
G18UU-18736			
G18UU-20554			
G18UU-18735		mucB	
G18UU-20553		galE	
G18UU-18734		mucA	
G18UU-20552			
G18UU-18733		rpoE	
G18UU-20551			
G18UU-18732		nadB	
G18UU-20550			
G18UU-18731			
G18UU-20549			
G18UU-18730			
G18UU-20548			
G18UU-18729			
G18UU-20547			
G18UU-18728			
G18UU-20546			
G18UU-18727			
G18UU-20545		atoB	
G18UU-18726		tctD	
G18UU-20544		atoA	
G18UU-18725		opdH	
G18UU-20543			
G18UU-18724			
G18UU-20542		yeaE	
G18UU-18723			
G18UU-20541		dnaEB	
G18UU-18722			
G18UU-20540		imuB	
G18UU-18721			
G18UU-20539			
G18UU-18720		ushA	
G18UU-20538		lexA-II	
G18UU-18719		ung	
G18UU-20537			
G18UU-18718			
G18UU-20536			
G18UU-18717			
G18UU-20535			
G18UU-18716			
G18UU-20534			
G18UU-18715			
G18UU-20533			
G18UU-18714		rsuA	
G18UU-20532			
G18UU-18713			
G18UU-20531			
G18UU-18711			
G18UU-20530			
G18UU-18710			
G18UU-20529			
G18UU-18709			
G18UU-20528			
G18UU-18708			
G18UU-20527			
G18UU-18707		bglX	
G18UU-20526			
G18UU-18706		dctB	
G18UU-20525			
G18UU-18705		dctD-III	
G18UU-20524			
G18UU-18704		kgtP	
G18UU-20523			
G18UU-18703			
G18UU-20522			
G18UU-18702			
G18UU-20521			
G18UU-18701			
G18UU-20520			
G18UU-18700			
G18UU-20519			
G18UU-18699			
G18UU-20518			
G18UU-18698			
G18UU-20517			
G18UU-18697			
G18UU-20516			
G18UU-18696			
G18UU-20515			
G18UU-18695			
G18UU-20514			
G18UU-18694			
G18UU-20513			
G18UU-18693			
G18UU-20512			
G18UU-18692			
G18UU-20511			
G18UU-18691		ttgR	
G18UU-20510			
G18UU-18690		ttgA	
G18UU-20509			
G18UU-18689		ttgB	
G18UU-20508			
G18UU-18688		ttgC	
G18UU-20507			
G18UU-18687		galP-II	
G18UU-20506			
G18UU-18686		pcaP	
G18UU-20505		puuD	
G18UU-18685		pcaC	
G18UU-20504			
G18UU-18684		pcaD	
G18UU-20503			
G18UU-18683		pcaB	
G18UU-20502			
G18UU-18682		pcaT	
G18UU-20501		clpV	
G18UU-18681		pcaF-I	
G18UU-20500			
G18UU-18680		pcaK	
G18UU-20499			
G18UU-18679		pcaR	
G18UU-20498			
G18UU-18678			
G18UU-20497			
G18UU-18677		pitB	
G18UU-20496			
G18UU-18676			
G18UU-20495			
G18UU-18675		pctA	
G18UU-20494			
G18UU-18674			
G18UU-20493			
G18UU-18673			
G18UU-20492			
G18UU-18672			
G18UU-20491			
G18UU-18671			
G18UU-20490			
G18UU-18670		purU-II	
G18UU-20489			
G18UU-18669			
G18UU-20488			
G18UU-18668		sbcB	
G18UU-20487			
G18UU-18667			
G18UU-20486			
G18UU-18666			
G18UU-19019			
G18UU-18665		pykA	
G18UU-20484			
G18UU-18664		groL	
G18UU-20482		aroF-II	
G18UU-18663		groS	
G18UU-20481		ppiC-II	
G18UU-18661			
G18UU-20480			
G18UU-18660			
G18UU-20479			
G18UU-18659			
G18UU-20478			
G18UU-18658			
G18UU-20477			
G18UU-18657		ampG	
G18UU-20476		bhbP	
G18UU-18656		mdfA	
G18UU-20475		hbdH	
G18UU-18655			
G18UU-20474		eco	
G18UU-18654			
G18UU-20473		aacs	
G18UU-18653		panE	
G18UU-20472		ppiC-I	
G18UU-18652			
G18UU-20471			
G18UU-18651		pduO	
G18UU-20470			
G18UU-18650			
G18UU-20469			
G18UU-18649			
G18UU-20468			
G18UU-18648		argJ	
G18UU-20467			
G18UU-18647		secA	
G18UU-20466			
G18UU-18646			
G18UU-20465		gpD	
G18UU-18645		lpxC	
G18UU-20464			
G18UU-18643		ftsZ	
G18UU-20463		gpU	
G18UU-18642		ftsA	
G18UU-20462			
G18UU-18641		ftsQ	
G18UU-20461			
G18UU-18640		ddlB	
G18UU-20460			
G18UU-18639		murC	
G18UU-20459			
G18UU-18638		murG	
G18UU-20458			
G18UU-18637		ftsW	
G18UU-20457			
G18UU-18636		murD	
G18UU-20456			
G18UU-18635		mraY	
G18UU-20455		gpI	
G18UU-18634		murF	
G18UU-20454		gpJ	
G18UU-18633		murE	
G18UU-20453		gpW	
G18UU-18632		ftsI	
G18UU-20452			
G18UU-18631		ftsL	
G18UU-20451		gpV	
G18UU-18630		rsmH	
G18UU-20450			
G18UU-18629		mraZ	
G18UU-20449			
G18UU-18627		rsmI	
G18UU-20448			
G18UU-18626			
G18UU-20447			
G18UU-18625			
G18UU-20446			
G18UU-18624		diaA	
G18UU-20445			
G18UU-18623			
G18UU-20444			
G18UU-18622		sspB	
G18UU-20443			
G18UU-18621		sspA	
G18UU-20442			
G18UU-18620		petC	
G18UU-20441			
G18UU-18619		petB	
G18UU-20440			
G18UU-18618		petA	
G18UU-20439			
G18UU-18617		rpsI	
G18UU-20438			
G18UU-18616		rplM	
G18UU-20437			
G18UU-18615		tas	
G18UU-20436			
G18UU-18614			
G18UU-20435			
G18UU-18613		zapE	
G18UU-20434			
G18UU-18612		trpS	
G18UU-20433			
G18UU-20432			
G18UU-18610			
G18UU-20431			
G18UU-18609		mdeA	
