G18UU-20548-MONOMER	G18UU-20548		exported protein of unknown function	
G18UU-20547-MONOMER	G18UU-20547		putative transcriptional regulator (Cro/CI family)	
G18UU-20546-MONOMER	G18UU-20546		putative short chain fatty acid transporter	
G18UU-20545-MONOMER	G18UU-20545		acetoacetyl CoA-transferase (subunit B)	
G18UU-20544-MONOMER	G18UU-20544		acetoacetyl CoA-transferase (subunit A)	
G18UU-20543-MONOMER	G18UU-20543		transcriptional regulator, LysR family	
G18UU-20542-MONOMER	G18UU-20542		methylglyoxal reductase	
G18UU-20541-MONOMER	G18UU-20541		error-prone DNA polymerase	
G18UU-20540-MONOMER	G18UU-20540		DNA linked enzyme involved in DNA repair	
G18UU-20539-MONOMER	G18UU-20539		putative protein involved in error-prone processing of DNA lesions	
G18UU-20538-MONOMER	G18UU-20538		transcriptional repressor	
G18UU-20537-MONOMER	G18UU-20537		transposase	
G18UU-20536-MONOMER	G18UU-20536		transposase	
G18UU-20535-MONOMER	G18UU-20535		transposase	
G18UU-20534-MONOMER	G18UU-20534		protein of unknown function	
G18UU-20533-MONOMER	G18UU-20533		protein of unknown function	
G18UU-20532-MONOMER	G18UU-20532		conserved protein of unknown function	
G18UU-20531-MONOMER	G18UU-20531		conserved protein of unknown function	
G18UU-20530-MONOMER	G18UU-20530		protein of unknown function	
G18UU-20529-MONOMER	G18UU-20529		conserved protein of unknown function	
G18UU-20528-MONOMER	G18UU-20528		conserved protein of unknown function	
G18UU-20527-MONOMER	G18UU-20527		conserved protein of unknown function	
G18UU-20526-MONOMER	G18UU-20526		conserved protein of unknown function	
G18UU-20525-MONOMER	G18UU-20525		Rhs-related protein	
G18UU-20524-MONOMER	G18UU-20524		conserved protein of unknown function	
G18UU-20523-MONOMER	G18UU-20523		conserved protein of unknown function	
G18UU-20522-MONOMER	G18UU-20522		conserved protein of unknown function	
G18UU-20521-MONOMER	G18UU-20521		conserved membrane protein of unknown function	
G18UU-20520-MONOMER	G18UU-20520		conserved protein of unknown function	
G18UU-20519-MONOMER	G18UU-20519		conserved protein of unknown function	
G18UU-20518-MONOMER	G18UU-20518		conserved protein of unknown function	
G18UU-20517-MONOMER	G18UU-20517		conserved protein of unknown function	
G18UU-20516-MONOMER	G18UU-20516		protein of unknown function	
G18UU-20515-MONOMER	G18UU-20515		protein of unknown function	
G18UU-20514-MONOMER	G18UU-20514		conserved protein of unknown function	
G18UU-20513-MONOMER	G18UU-20513		protein of unknown function of phage origin	
G18UU-20512-MONOMER	G18UU-20512		conserved membrane protein of unknown function	
G18UU-20511-MONOMER	G18UU-20511		protein of unknown function	
G18UU-20510-MONOMER	G18UU-20510		protein of unknown function	
G18UU-20509-MONOMER	G18UU-20509		conserved protein of unknown function	
G18UU-20508-MONOMER	G18UU-20508		conserved membrane protein of unknown function	
G18UU-20507-MONOMER	G18UU-20507		conserved protein of unknown function	
G18UU-20506-MONOMER	G18UU-20506		conserved protein of unknown function	
G18UU-20505-MONOMER	G18UU-20505		uricase/urate oxidase	
G18UU-20504-MONOMER	G18UU-20504		conserved protein of unknown function	
G18UU-20503-MONOMER	G18UU-20503		conserved protein of unknown function	
G18UU-20502-MONOMER	G18UU-20502		conserved protein of unknown function	
G18UU-20501-MONOMER	G18UU-20501		Protein ClpV1	
G18UU-20500-MONOMER	G18UU-20500		conserved exported protein of unknown function	
G18UU-20499-MONOMER	G18UU-20499		conserved protein of unknown function	
G18UU-20498-MONOMER	G18UU-20498		conserved protein of unknown function	
G18UU-20497-MONOMER	G18UU-20497		conserved membrane protein of unknown function	
G18UU-20496-MONOMER	G18UU-20496		conserved protein of unknown function	
G18UU-20495-MONOMER	G18UU-20495		OmpA domain protein	
G18UU-20494-MONOMER	G18UU-20494		conserved protein of unknown function	
G18UU-20493-MONOMER	G18UU-20493		conserved protein of unknown function	
G18UU-20492-MONOMER	G18UU-20492		putative excinuclease ABC subunit A	
G18UU-20491-MONOMER	G18UU-20491		putative RNA polymerase sigma-70 factor	
G18UU-20490-MONOMER	G18UU-20490		putative Transmembrane sensor	
G18UU-20489-MONOMER	G18UU-20489		putative Outer membrane ferric siderophore receptor	
G18UU-20488-MONOMER	G18UU-20488		putative Membrane protein	
G18UU-20487-MONOMER	G18UU-20487		putative Membrane protein	
G18UU-20486-MONOMER	G18UU-20486		conserved exported protein of unknown function	
G18UU-20485-MONOMER	G18UU-20485		conserved protein of unknown function	
G18UU-20484-MONOMER	G18UU-20484		conserved protein of unknown function	
G18UU-20482-MONOMER	G18UU-20482		tyr-sensitive phospho-2-dehydro-3-deoxyheptonate aldolase	
G18UU-20481-MONOMER	G18UU-20481		peptidyl-prolyl cis-trans isomerase C (rotamase C)	
G18UU-20480-MONOMER	G18UU-20480		putative ABC transporter, periplasmic binding protein	
G18UU-20479-MONOMER	G18UU-20479		putative ABC transporter permease protein	
G18UU-20478-MONOMER	G18UU-20478		putative ABC transporter permease protein	
G18UU-20477-MONOMER	G18UU-20477		putative transcriptional regulator	
G18UU-20476-MONOMER	G18UU-20476		D-beta-hydroxybutyrate permease	
G18UU-20475-MONOMER	G18UU-20475		3-hydroxybutyrate dehydrogenase	
G18UU-20474-MONOMER	G18UU-20474		Ecotin	
G18UU-20473-MONOMER	G18UU-20473		acetoacetyl-coenzyme A synthetase	
G18UU-20472-MONOMER	G18UU-20472		peptidyl-prolyl cis-trans isomerase C (rotamase C)	
G18UU-20471-MONOMER	G18UU-20471		Outer membrane autotransporter	
G18UU-20470-MONOMER	G18UU-20470		putative transcriptional xre family of phage origin	
G18UU-20469-MONOMER	G18UU-20469		conserved protein of unknown function	
G18UU-20468-MONOMER	G18UU-20468		protein of unknown function	
G18UU-20467-MONOMER	G18UU-20467		putative bacteriophage lysis protein	
G18UU-20466-MONOMER	G18UU-20466		Pyocin R2_PP, lytic enzyme	
G18UU-20465-MONOMER	G18UU-20465		Pyocin R2_PP, tail formation	
G18UU-20464-MONOMER	G18UU-20464		Phage tail protein	
G18UU-20463-MONOMER	G18UU-20463		Pyocin R2_PP, tail formation protein	
G18UU-20462-MONOMER	G18UU-20462		putative Pyocin R2_PP, tail length determination protein	
G18UU-20461-MONOMER	G18UU-20461		conserved protein of unknown function	
G18UU-20460-MONOMER	G18UU-20460		putative tail sheath protein	
G18UU-20459-MONOMER	G18UU-20459		putative tail sheath protein	
G18UU-20458-MONOMER	G18UU-20458		conserved protein of unknown function	
G18UU-20457-MONOMER	G18UU-20457		putative pectinesterase	
G18UU-20456-MONOMER	G18UU-20456		putative Pyocin R2_PP, tail fiber protein	
G18UU-20455-MONOMER	G18UU-20455		Pyocin R2_PP, tail formation protein	
G18UU-20454-MONOMER	G18UU-20454		Pyocin R2_PP, baseplate/tail fiber protein	
G18UU-20453-MONOMER	G18UU-20453		Pyocin R2_PP, baseplate protein	
G18UU-20452-MONOMER	G18UU-20452		conserved protein of unknown function	
G18UU-20451-MONOMER	G18UU-20451		Pyocin R2_PP, tail spike protein	
G18UU-20450-MONOMER	G18UU-20450		conserved protein of unknown function	
G18UU-20449-MONOMER	G18UU-20449		conserved protein of unknown function	
G18UU-20448-MONOMER	G18UU-20448		conserved protein of unknown function	
G18UU-20447-MONOMER	G18UU-20447		conserved protein of unknown function	
G18UU-20446-MONOMER	G18UU-20446		conserved protein of unknown function	
G18UU-20445-MONOMER	G18UU-20445		putative ClpP protease	
G18UU-20444-MONOMER	G18UU-20444		Phage portal protein, lambda family	
G18UU-20443-MONOMER	G18UU-20443		conserved protein of unknown function	
G18UU-20442-MONOMER	G18UU-20442		putative Terminase, large subunit	
G18UU-20441-MONOMER	G18UU-20441		conserved protein of unknown function	
G18UU-20440-MONOMER	G18UU-20440		Pyocin R2_PP, holin	
G18UU-20439-MONOMER	G18UU-20439		conserved protein of unknown function	
G18UU-20438-MONOMER	G18UU-20438		Pyocin R2_PP, traC domain protein	
G18UU-20437-MONOMER	G18UU-20437		C4-type zinc finger protein, DksA/TraR family	
G18UU-20436-MONOMER	G18UU-20436		conserved protein of unknown function	
G18UU-20435-MONOMER	G18UU-20435		conserved protein of unknown function	
G18UU-20434-MONOMER	G18UU-20434		protein of unknown function	
G18UU-20433-MONOMER	G18UU-20433		conserved protein of unknown function	
G18UU-20432-MONOMER	G18UU-20432		putative Regulator protein	
G18UU-20431-MONOMER	G18UU-20431		putative transcriptional repressor, CI/C2 family	
G18UU-20430-MONOMER	G18UU-20430		conserved protein of unknown function	
G18UU-20429-MONOMER	G18UU-20429		conserved protein of unknown function	
G18UU-20428-MONOMER	G18UU-20428		DNA-binding protein Roi-related protein	
G18UU-20427-MONOMER	G18UU-20427		Transcription regulatory protein PrtN	
G18UU-20426-MONOMER	G18UU-20426		conserved exported protein of unknown function	
G18UU-20425-MONOMER	G18UU-20425		DNA cytosine methyltransferase family protein	
G18UU-20424-MONOMER	G18UU-20424		conserved protein of unknown function	
G18UU-20423-MONOMER	G18UU-20423		conserved protein of unknown function	
G18UU-20422-MONOMER	G18UU-20422		putative Phage recombinase	
G18UU-20421-MONOMER	G18UU-20421		Transporter, LysE family	
G18UU-20420-MONOMER	G18UU-20420		conserved protein of unknown function	
G18UU-20419-MONOMER	G18UU-20419		conserved protein of unknown function	
G18UU-20418-MONOMER	G18UU-20418		conserved protein of unknown function	
G18UU-20417-MONOMER	G18UU-20417		Transcriptional regulator, AraC family	
G18UU-20416-MONOMER	G18UU-20416		Transporter, LysE family	
G18UU-20415-MONOMER	G18UU-20415		putative Serine/threonine protein phosphatase	
G18UU-20414-MONOMER	G18UU-20414		Carbon-nitrogen hydrolase family protein	
G18UU-20413-MONOMER	G18UU-20413		conserved protein of unknown function	
G18UU-20412-MONOMER	G18UU-20412		O6-methylguanine-DNA methyltransferase	
G18UU-20411-MONOMER	G18UU-20411		putative Lipopolysaccharide core biosynthesis protein	
G18UU-20410-MONOMER	G18UU-20410		Medium-chain acyl-CoA ligase domain protein	
G18UU-20409-MONOMER	G18UU-20409		conserved protein of unknown function	
G18UU-20408-MONOMER	G18UU-20408		conserved exported protein of unknown function	
G18UU-20407-MONOMER	G18UU-20407		conserved protein of unknown function	
G18UU-20406-MONOMER	G18UU-20406		conserved protein of unknown function	
G18UU-20405-MONOMER	G18UU-20405		conserved protein of unknown function	
G18UU-20404-MONOMER	G18UU-20404		conserved exported protein of unknown function	
G18UU-20403-MONOMER	G18UU-20403		conserved protein of unknown function	
G18UU-20402-MONOMER	G18UU-20402		conserved exported protein of unknown function	
G18UU-20401-MONOMER	G18UU-20401		conserved exported protein of unknown function	
G18UU-20400-MONOMER	G18UU-20400		RNA polymerase sigma-70 factor, ECF subfamily	
G18UU-20399-MONOMER	G18UU-20399		conserved protein of unknown function	
G18UU-20398-MONOMER	G18UU-20398		conserved protein of unknown function	
G18UU-20397-MONOMER	G18UU-20397		3-dehydroquinate dehydratase 3, type II	
G18UU-20396-MONOMER	G18UU-20396		shikimate dehydrogenase-related enzyme	
G18UU-20395-MONOMER	G18UU-20395		CAIB/BAIF family protein	
G18UU-20394-MONOMER	G18UU-20394		MaoC domain protein	
G18UU-20393-MONOMER	G18UU-20393		Glyoxalase family protein	
G18UU-20392-MONOMER	G18UU-20392		2-dehydropantoate 2-reductase	
G18UU-20391-MONOMER	G18UU-20391		CnmA	
G18UU-20390-MONOMER	G18UU-20390		conserved protein of unknown function	
G18UU-20389-MONOMER	G18UU-20389		putative DNA topology modulation kinase FlaR	
G18UU-20388-MONOMER	G18UU-20388		Oxidoreductase, FMN-binding	
G18UU-20387-MONOMER	G18UU-20387		conserved exported protein of unknown function	
G18UU-20386-MONOMER	G18UU-20386		conserved exported protein of unknown function	
G18UU-20385-MONOMER	G18UU-20385		Transcriptional regulator, MerR family	
G18UU-20384-MONOMER	G18UU-20384		Oxidoreductase, short chain dehydrogenase/reductase family	
G18UU-20383-MONOMER	G18UU-20383		Alcohol dehydrogenase, zinc-containing	
G18UU-20382-MONOMER	G18UU-20382		conserved protein of unknown function	
G18UU-20381-MONOMER	G18UU-20381		putative Oxidoreductase	
G18UU-20380-MONOMER	G18UU-20380		protein of unknown function	
G18UU-20379-MONOMER	G18UU-20379		conserved protein of unknown function	
G18UU-20378-MONOMER	G18UU-20378		protein of unknown function	
G18UU-20377-MONOMER	G18UU-20377		conserved protein of unknown function	
G18UU-20376-MONOMER	G18UU-20376		protein of unknown function	
G18UU-20375-MONOMER	G18UU-20375		conserved protein of unknown function	
G18UU-20374-MONOMER	G18UU-20374		conserved protein of unknown function	
G18UU-20373-MONOMER	G18UU-20373		putative cointegrate resolution protein T Tn4652	
G18UU-20372-MONOMER	G18UU-20372		putative cointegrate resolution protein S	
G18UU-20371-MONOMER	G18UU-20371		conserved protein of unknown function	
G18UU-20370-MONOMER	G18UU-20370		conserved protein of unknown function	
G18UU-20369-MONOMER	G18UU-20369		conserved protein of unknown function	
G18UU-20368-MONOMER	G18UU-20368		Tn4652, transposase subunit B	
G18UU-20366-MONOMER	G18UU-20366		putative transposase	
G18UU-20365-MONOMER	G18UU-20365		Insertion element ISR1 uncharacterized 10 kDa protein A3	
G18UU-20364-MONOMER	G18UU-20364		putative sulfatase	
G18UU-20363-MONOMER	G18UU-20363		diacylglycerol kinase	
G18UU-20362-MONOMER	G18UU-20362		conserved protein of unknown function	
G18UU-20361-MONOMER	G18UU-20361		transposase	
G18UU-20360-MONOMER	G18UU-20360		conserved exported protein of unknown function	
G18UU-20359-MONOMER	G18UU-20359		putative repressor of copper utilisation proteins	
G18UU-20358-MONOMER	G18UU-20358		putative nickel/cobalt transporter, high-affinity	
G18UU-20357-MONOMER	G18UU-20357		putative tnpA repressor TnpC	
G18UU-20356-MONOMER	G18UU-20356		putative transposase	
G18UU-20355-MONOMER	G18UU-20355		Alcohol dehydrogenase, zinc-containing	
G18UU-20354-MONOMER	G18UU-20354		Transcriptional regulator, LysR family	
G18UU-20353-MONOMER	G18UU-20353		transcriptional regulator, AraC family	
G18UU-20352-MONOMER	G18UU-20352		Alkylhydroperoxidase AhpD domain protein	
G18UU-20351-MONOMER	G18UU-20351		Glutaredoxin	
G18UU-20350-MONOMER	G18UU-20350		Acetyltransferase, GNAT family	
G18UU-20349-MONOMER	G18UU-20349		Ribosomal protein S6 modification protein-related protein	
G18UU-20348-MONOMER	G18UU-20348		Magnesium/cobalt transporter, CorA family	
G18UU-20347-MONOMER	G18UU-20347		protein of unknown function	
G18UU-20346-MONOMER	G18UU-20346		conserved protein of unknown function	
G18UU-20345-MONOMER	G18UU-20345		Alcohol dehydrogenase, zinc-containing	
G18UU-20344-MONOMER	G18UU-20344		Transcriptional regulator, LysR family	
G18UU-20343-MONOMER	G18UU-20343		Transcriptional regulator, TetR family	
G18UU-20342-MONOMER	G18UU-20342		conserved protein of unknown function	
G18UU-20341-MONOMER	G18UU-20341		putative permease	
G18UU-20340-MONOMER	G18UU-20340		Transcriptional regulator, GntR family	
G18UU-20339-MONOMER	G18UU-20339		putative Transcriptional regulator MvaT, P16 subunit	
G18UU-20338-MONOMER	G18UU-20338		peptidyl-tRNA hydrolase, ribosome rescue factor	
G18UU-20337-MONOMER	G18UU-20337		putative sensor histidine kinase/response regulator	
G18UU-20336-MONOMER	G18UU-20336		Sensor histidine kinase	
G18UU-20335-MONOMER	G18UU-20335		putative Cytochrome c551 peroxidase	
G18UU-20334-MONOMER	G18UU-20334		Response regulator	
G18UU-20333-MONOMER	G18UU-20333		conserved protein of unknown function	
G18UU-20332-MONOMER	G18UU-20332		protein of unknown function	
G18UU-20331-MONOMER	G18UU-20331		conserved protein of unknown function	
G18UU-20330-MONOMER	G18UU-20330		antitoxin of the YoeB-YefM toxin-antitoxin pair and DNA binding transcriptional repressor	
G18UU-20329-MONOMER	G18UU-20329		toxin of the YefM-YoeB antitoxin/toxin complex and DNA-binding transcriptional repressor	
G18UU-20328-MONOMER	G18UU-20328		conserved protein of unknown function	
G18UU-20327-MONOMER	G18UU-20327		putative Integrase	
G18UU-20326-MONOMER	G18UU-20326		putative ATP-binding component of a transport system	
G18UU-20325-MONOMER	G18UU-20325		conserved membrane protein of unknown function	
G18UU-20324-MONOMER	G18UU-20324		conserved exported protein of unknown function	
G18UU-20323-MONOMER	G18UU-20323		GSH-dependent disulfide bond oxidoreductase	
G18UU-20322-MONOMER	G18UU-20322		Amidase family protein	
G18UU-20321-MONOMER	G18UU-20321		conserved protein of unknown function	
G18UU-20320-MONOMER	G18UU-20320		putative L-serine dehydratase	
G18UU-20319-MONOMER	G18UU-20319		Carboxynorspermidine/carboxyspermidine decarboxylase	
G18UU-20318-MONOMER	G18UU-20318		Saccharopine dehydrogenase	
G18UU-20317-MONOMER	G18UU-20317		conserved protein of unknown function	
G18UU-20316-MONOMER	G18UU-20316		UDP-glucose 6-dehydrogenase	
G18UU-20315-MONOMER	G18UU-20315		malate:quinone oxidoreductase	
G18UU-20314-MONOMER	G18UU-20314		conserved protein of unknown function	
G18UU-20313-MONOMER	G18UU-20313		conserved protein of unknown function	
G18UU-20312-MONOMER	G18UU-20312		Urea amidolyase-related protein	
G18UU-20311-MONOMER	G18UU-20311		conserved protein of unknown function	
G18UU-20310-MONOMER	G18UU-20310		putative nitrogen-containing compound degradation enzyme	
G18UU-20309-MONOMER	G18UU-20309		Transcriptional regulator, LysR family	
G18UU-20308-MONOMER	G18UU-20308		trehalose synthase A	
G18UU-20307-MONOMER	G18UU-20307		riboflavin synthase	
G18UU-20306-MONOMER	G18UU-20306		conserved membrane protein of unknown function	
G18UU-20305-MONOMER	G18UU-20305		osmosensory proline/betaine/H+ permease	
G18UU-20304-MONOMER	G18UU-20304		5-aminolevulinate dehydratase	
G18UU-20303-MONOMER	G18UU-20303		conserved protein of unknown function	
G18UU-20302-MONOMER	G18UU-20302		gamma-aminobutyrate permease	
G18UU-20301-MONOMER	G18UU-20301		L-2-hydroxyglutarate oxidase	
G18UU-20300-MONOMER	G18UU-20300		carbon starvation induced protein	
G18UU-20299-MONOMER	G18UU-20299		DNA-binding transcriptional repressor	
G18UU-20298-MONOMER	G18UU-20298		DNA-binding response regulator	
G18UU-20297-MONOMER	G18UU-20297		Sensor histidine kinase	
G18UU-20296-MONOMER	G18UU-20296		Cysteine--tRNA ligase	
G18UU-20295-MONOMER	G18UU-20295		Glutamine--tRNA ligase	
G18UU-20294-MONOMER	G18UU-20294		peptidyl-prolyl cis-trans isomerase B (rotamase B)	
G18UU-20293-MONOMER	G18UU-20293		UDP-2,3-diacylglucosamine hydrolase	
G18UU-20292-MONOMER	G18UU-20292		Acyl-homoserine lactone acylase	
G18UU-20291-MONOMER	G18UU-20291		conserved protein of unknown function	
G18UU-20290-MONOMER	G18UU-20290		conserved exported protein of unknown function	
G18UU-20289-MONOMER	G18UU-20289		conserved exported protein of unknown function	
G18UU-20288-MONOMER	G18UU-20288		conserved protein of unknown function	
G18UU-20287-MONOMER	G18UU-20287		conserved protein of unknown function	
G18UU-20286-MONOMER	G18UU-20286		conserved protein of unknown function	
G18UU-20285-MONOMER	G18UU-20285		conserved exported protein of unknown function	
G18UU-20284-MONOMER	G18UU-20284		conserved exported protein of unknown function	
G18UU-20283-MONOMER	G18UU-20283		Acetyltransferase, GNAT family	
G18UU-20282-MONOMER	G18UU-20282		exodeoxyribonuclease III / apurinic/apyrimidinic endodeoxyribonuclease VI	
G18UU-20281-MONOMER	G18UU-20281		putative Transmembrane regulator PrtR	
G18UU-20280-MONOMER	G18UU-20280		putative ECF sigma factor PrtI	
G18UU-20279-MONOMER	G18UU-20279		Catalase-related peroxidase	
G18UU-20278-MONOMER	G18UU-20278		putative Cytochrome b561	
G18UU-20277-MONOMER	G18UU-20277		putative Transporter	
G18UU-20276-MONOMER	G18UU-20276		XRE family transcriptional regulator	
G18UU-20275-MONOMER	G18UU-20275		conserved protein of unknown function	
G18UU-20274-MONOMER	G18UU-20274		putative 2-hydroxychromene-2-carboxylate isomerase	
G18UU-20273-MONOMER	G18UU-20273		Oxidoreductase, short chain dehydrogenase/reductase family	
G18UU-20272-MONOMER	G18UU-20272		Transcriptional regulator, TetR family	
G18UU-20271-MONOMER	G18UU-20271		conserved exported protein of unknown function	
G18UU-20270-MONOMER	G18UU-20270		conserved protein of unknown function	
G18UU-20269-MONOMER	G18UU-20269		putative osmotic pressure-regulated transporter	
G18UU-20268-MONOMER	G18UU-20268		Beta-lactamase	
G18UU-20267-MONOMER	G18UU-20267		conserved protein of unknown function	
G18UU-20266-MONOMER	G18UU-20266		conserved protein of unknown function	
G18UU-20265-MONOMER	G18UU-20265		conserved protein of unknown function	
G18UU-20264-MONOMER	G18UU-20264		conserved protein of unknown function, UPF0145 family	
G18UU-20263-MONOMER	G18UU-20263		O-acetylserine/cysteine export transporter	
G18UU-20262-MONOMER	G18UU-20262		Class II aldolase/adducin domain protein	
G18UU-20261-MONOMER	G18UU-20261		putative spermidine/putrescine-binding periplasmic protein	
G18UU-20260-MONOMER	G18UU-20260		Oxidoreductase, FMN-binding	
G18UU-20259-MONOMER	G18UU-20259		Transcriptional regulator, Cro/CI family	
G18UU-20258-MONOMER	G18UU-20258		Pyridine nucleotide-disulphide oxidoreductase family protein	
G18UU-20257-MONOMER	G18UU-20257		FMN-dependent NADH-azoreductase 1	
G18UU-20256-MONOMER	G18UU-20256		Transcriptional regulator, LysR family	
G18UU-20255-MONOMER	G18UU-20255		conserved protein of unknown function	
G18UU-20254-MONOMER	G18UU-20254		conserved membrane protein of unknown function	
G18UU-20253-MONOMER	G18UU-20253		Undecaprenyl-diphosphatase	
G18UU-20252-MONOMER	G18UU-20252		Methyl-accepting chemotaxis transducer	
G18UU-20251-MONOMER	G18UU-20251		putative Nicotinamide mononucleotide transporter	
G18UU-20250-MONOMER	G18UU-20250		conserved protein of unknown function	
G18UU-20249-MONOMER	G18UU-20249		conserved exported protein of unknown function	
G18UU-20248-MONOMER	G18UU-20248		conserved exported protein of unknown function	
G18UU-20247-MONOMER	G18UU-20247		conserved exported protein of unknown function	
G18UU-20246-MONOMER	G18UU-20246		conserved exported protein of unknown function	
G18UU-20245-MONOMER	G18UU-20245		conserved exported protein of unknown function	
G18UU-20244-MONOMER	G18UU-20244		conserved exported protein of unknown function	
G18UU-20243-MONOMER	G18UU-20243		putative Sulfatase domain protein	
G18UU-20242-MONOMER	G18UU-20242		conserved protein of unknown function	
G18UU-20241-MONOMER	G18UU-20241		urease accessory protein	
G18UU-20240-MONOMER	G18UU-20240		urease accessory protein	
G18UU-20239-MONOMER	G18UU-20239		Urease accessory protein UreJ	
G18UU-20238-MONOMER	G18UU-20238		urease accessory protein	
G18UU-20237-MONOMER	G18UU-20237		urease subunit alpha	
G18UU-20236-MONOMER	G18UU-20236		Urease subunit beta	
G18UU-20235-MONOMER	G18UU-20235		urease subunit gamma	
G18UU-20234-MONOMER	G18UU-20234		urease accessory protein	
G18UU-20233-MONOMER	G18UU-20233		Site-specific recombinase, phage integrase family	
G18UU-20232-MONOMER	G18UU-20232		putative Membrane protein	
G18UU-20231-MONOMER	G18UU-20231		conserved protein of unknown function	
G18UU-20230-MONOMER	G18UU-20230		conserved protein of unknown function	
G18UU-20229-MONOMER	G18UU-20229		putative uronate transporter	
G18UU-20228-MONOMER	G18UU-20228		putative 2-keto-3-deoxyxylonate dehydratase	
G18UU-20227-MONOMER	G18UU-20227		putative oxidoreductase	
G18UU-20226-MONOMER	G18UU-20226		Putative D-galactarate dehydratase/Altronate dehydratase	
G18UU-20225-MONOMER	G18UU-20225		Transcriptional regulator, LysR family	
G18UU-20224-MONOMER	G18UU-20224		galactose-binding protein regulator	
G18UU-20223-MONOMER	G18UU-20223		L-fuconate dehydratase	
G18UU-20222-MONOMER	G18UU-20222		Major facilitator family transporter	
G18UU-20221-MONOMER	G18UU-20221		Transcriptional regulator, GntR family	
G18UU-20220-MONOMER	G18UU-20220		conserved protein of unknown function	
G18UU-20219-MONOMER	G18UU-20219		Alcohol dehydrogenase, zinc-containing	
G18UU-20218-MONOMER	G18UU-20218		Transcriptional regulator MexT	
G18UU-20217-MONOMER	G18UU-20217		putative Integrase	
G18UU-20216-MONOMER	G18UU-20216		Transcriptional regulator, TetR family	
G18UU-20215-MONOMER	G18UU-20215		Methyl-accepting chemotaxis transducer	
G18UU-20214-MONOMER	G18UU-20214		conserved exported protein of unknown function	
G18UU-20213-MONOMER	G18UU-20213		conserved exported protein of unknown function	
G18UU-20212-MONOMER	G18UU-20212		HTH-type transcriptional regulator nfxB	
G18UU-20211-MONOMER	G18UU-20211		Outer membrane protein OprJ	
G18UU-20210-MONOMER	G18UU-20210		Multidrug efflux RND transporter MexD	
G18UU-20209-MONOMER	G18UU-20209		Multidrug efflux RND membrane fusion protein MexC	
G18UU-20208-MONOMER	G18UU-20208		putative Transcriptional regulator NfxB	
G18UU-20207-MONOMER	G18UU-20207		conserved protein of unknown function	
G18UU-20206-MONOMER	G18UU-20206		conserved protein of unknown function	
G18UU-20205-MONOMER	G18UU-20205		BNR domain protein	
G18UU-20204-MONOMER	G18UU-20204		putative Transporter	
G18UU-20203-MONOMER	G18UU-20203		conserved exported protein of unknown function	
G18UU-20202-MONOMER	G18UU-20202		conserved exported protein of unknown function	
G18UU-20201-MONOMER	G18UU-20201		conserved membrane protein of unknown function	
G18UU-20200-MONOMER	G18UU-20200		putative Oxidoreductase	
G18UU-20199-MONOMER	G18UU-20199		conserved protein of unknown function	
G18UU-20198-MONOMER	G18UU-20198		Transcriptional regulator, TetR family	
G18UU-20197-MONOMER	G18UU-20197		FAD-containing monooxygenase EthA	
G18UU-20196-MONOMER	G18UU-20196		Hydrolase, alpha/beta fold family	
G18UU-20195-MONOMER	G18UU-20195		1,3-propanediol dehydrogenase	
G18UU-20194-MONOMER	G18UU-20194		Amino acid permease family protein	
G18UU-20193-MONOMER	G18UU-20193		gamma-aminobutyraldehyde dehydrogenase	
G18UU-20192-MONOMER	G18UU-20192		putative Diaminobutyrate-2-oxoglutarate transaminase	
G18UU-20191-MONOMER	G18UU-20191		Aminotransferase, class III	
G18UU-20190-MONOMER	G18UU-20190		putative Oxidoreductase	
G18UU-20189-MONOMER	G18UU-20189		acetate permease	
G18UU-20188-MONOMER	G18UU-20188		conserved protein of unknown function	
G18UU-20187-MONOMER	G18UU-20187		AMP-binding domain protein	
G18UU-20186-MONOMER	G18UU-20186		Oxidoreductase, short chain dehydrogenase/reductase family	
G18UU-20185-MONOMER	G18UU-20185		Acyl-CoA dehydrogenase family protein	
G18UU-20184-MONOMER	G18UU-20184		conserved protein of unknown function	
G18UU-20183-MONOMER	G18UU-20183		Aminoglycoside phosphotransferase	
G18UU-20182-MONOMER	G18UU-20182		Sigma-54 dependent sensory box protein	
G18UU-20181-MONOMER	G18UU-20181		putative Oxidoreductase	
G18UU-20180-MONOMER	G18UU-20180		MerR family transcriptional regulator	
G18UU-20179-MONOMER	G18UU-20179		putative Transporter	
G18UU-20178-MONOMER	G18UU-20178		conserved exported protein of unknown function	
G18UU-20177-MONOMER	G18UU-20177		conserved exported protein of unknown function	
G18UU-20176-MONOMER	G18UU-20176		Oxidoreductase, short-chain dehydrogenase/reductase family	
G18UU-20175-MONOMER	G18UU-20175		3-oxoacyl-(Acyl-carrier-protein) reductase	
G18UU-20174-MONOMER	G18UU-20174		Pyridoxalphosphate dependent aminotransferase, class III	
G18UU-20173-MONOMER	G18UU-20173		putative beta-ketoacyl synthase	
G18UU-20172-MONOMER	G18UU-20172		3-oxoacyl-(Acyl-carrier-protein) synthase II	
G18UU-20171-MONOMER	G18UU-20171		putative Beta-ketoacyl synthase	
G18UU-20170-MONOMER	G18UU-20170		3-oxoacyl-(Acyl-carrier-protein) synthase II	
G18UU-20169-MONOMER	G18UU-20169		putative Acyl carrier protein	
G18UU-20168-MONOMER	G18UU-20168		Homocysteine S-methyltransferase family protein	
